# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -6769 9 1848 1048579 23662318 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/KSC-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6769 9 1848 1048579 23662492 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/KSC-EUC-H.28a11b2394ff.bcmap
DUPTYPE_WITHIN_SAME_TREE -6769 4 1848 1048579 19417044 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/KSC-EUC-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 5129 3 1850 1048579 19503735 5 /openedx/staticfiles/paragon/src/MailtoLink/MailtoLink.stories.e7003534bdfa.jsx
DUPTYPE_WITHIN_SAME_TREE -5129 3 1850 1048579 19501385 5 /openedx/staticfiles/paragon/src/MailtoLink/MailtoLink.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 4916 3 1851 1048579 19434652 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.image.min.2804ff1445dd.js
DUPTYPE_WITHIN_SAME_TREE -4916 9 1851 1048579 35366135 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.image.min.js
DUPTYPE_WITHIN_SAME_TREE -4916 4 1851 1048579 24785296 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.image.min.2804ff1445dd.js
DUPTYPE_WITHIN_SAME_TREE -4916 3 1851 1048579 19430309 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.image.min.js
DUPTYPE_WITHIN_SAME_TREE -4916 4 1851 1048579 24785269 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.image.min.js
DUPTYPE_WITHIN_SAME_TREE -4916 8 1851 1048579 20768434 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.image.min.js
DUPTYPE_WITHIN_SAME_TREE -4916 8 1851 1048579 20768461 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.image.min.2804ff1445dd.js
DUPTYPE_WITHIN_SAME_TREE -4916 9 1851 1048579 35366164 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.image.min.2804ff1445dd.js
DUPTYPE_FIRST_OCCURRENCE 10815 5 1854 1048579 19509909 5 /openedx/staticfiles/js/bower/jquery/src/attributes/prop.0e0e5a24a03c.js
DUPTYPE_WITHIN_SAME_TREE -10815 10 1854 1048579 27585688 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/attributes/prop.js
DUPTYPE_WITHIN_SAME_TREE -10815 5 1854 1048579 19506322 5 /openedx/staticfiles/js/bower/jquery/src/attributes/prop.js
DUPTYPE_WITHIN_SAME_TREE -10815 10 1854 1048579 27585695 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/attributes/prop.0e0e5a24a03c.js
DUPTYPE_WITHIN_SAME_TREE -10815 9 1854 1048579 19766808 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/attributes/prop.0e0e5a24a03c.js
DUPTYPE_WITHIN_SAME_TREE -10815 6 1854 1048579 8461695 5 /openedx/staticfiles/studio/js/bower/jquery/src/attributes/prop.js
DUPTYPE_WITHIN_SAME_TREE -10815 9 1854 1048579 19764847 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/attributes/prop.js
DUPTYPE_WITHIN_SAME_TREE -10815 6 1854 1048579 8461701 5 /openedx/staticfiles/studio/js/bower/jquery/src/attributes/prop.0e0e5a24a03c.js
DUPTYPE_FIRST_OCCURRENCE 3355 2 1856 1048579 19420411 5 /openedx/staticfiles/templates/courseware/course_updates.9aea0a15e26f.html
DUPTYPE_WITHIN_SAME_TREE -3355 2 1856 1048579 19417128 5 /openedx/staticfiles/templates/courseware/course_updates.html
DUPTYPE_FIRST_OCCURRENCE 3613 2 1857 1048579 19412914 5 /openedx/staticfiles/templates/registration/password_reset_confirm.9f89aa124230.html
DUPTYPE_WITHIN_SAME_TREE -3613 2 1857 1048579 19410649 5 /openedx/staticfiles/templates/registration/password_reset_confirm.html
DUPTYPE_FIRST_OCCURRENCE 4783 3 1860 1048579 19510070 5 /openedx/staticfiles/js/src/lms/oa_response_editor.d8337c20895a.js
DUPTYPE_WITHIN_SAME_TREE -4783 8 1860 1048579 5268130 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_response_editor.js
DUPTYPE_WITHIN_SAME_TREE -4783 4 1860 1048579 32682573 5 /openedx/staticfiles/studio/js/src/lms/oa_response_editor.d8337c20895a.js
DUPTYPE_WITHIN_SAME_TREE -4783 3 1860 1048579 19506185 5 /openedx/staticfiles/js/src/lms/oa_response_editor.js
DUPTYPE_WITHIN_SAME_TREE -4783 7 1860 1048579 19710969 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_response_editor.js
DUPTYPE_WITHIN_SAME_TREE -4783 8 1860 1048579 5268147 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_response_editor.d8337c20895a.js
DUPTYPE_WITHIN_SAME_TREE -4783 7 1860 1048579 19711932 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_response_editor.d8337c20895a.js
DUPTYPE_WITHIN_SAME_TREE -4783 4 1860 1048579 32682554 5 /openedx/staticfiles/studio/js/src/lms/oa_response_editor.js
DUPTYPE_FIRST_OCCURRENCE 13117 6 1861 1048579 19434046 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/DataTable/IndeterminateCheckBox.cad9600d4a34.js
DUPTYPE_WITHIN_SAME_TREE -13117 6 1861 1048579 19431324 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/DataTable/IndeterminateCheckBox.js
DUPTYPE_FIRST_OCCURRENCE 10833 5 1867 1048579 19509887 5 /openedx/staticfiles/js/bower/jquery/src/css/defaultDisplay.b246be561591.js
DUPTYPE_WITHIN_SAME_TREE -10833 6 1867 1048579 28911878 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/defaultDisplay.js
DUPTYPE_WITHIN_SAME_TREE -10833 6 1867 1048579 28911884 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/defaultDisplay.b246be561591.js
DUPTYPE_WITHIN_SAME_TREE -10833 9 1867 1048579 19763145 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/defaultDisplay.js
DUPTYPE_WITHIN_SAME_TREE -10833 10 1867 1048579 11892000 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/defaultDisplay.js
DUPTYPE_WITHIN_SAME_TREE -10833 10 1867 1048579 11892006 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/defaultDisplay.b246be561591.js
DUPTYPE_WITHIN_SAME_TREE -10833 9 1867 1048579 19766792 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/defaultDisplay.b246be561591.js
DUPTYPE_WITHIN_SAME_TREE -10833 5 1867 1048579 19506287 5 /openedx/staticfiles/js/bower/jquery/src/css/defaultDisplay.js
DUPTYPE_FIRST_OCCURRENCE 16513 7 1867 1048579 19432608 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/tabfocus/plugin.min.1ef293575701.js
DUPTYPE_WITHIN_SAME_TREE -16513 13 1867 1048579 35004965 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/tabfocus/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -16513 8 1867 1048579 24620570 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/tabfocus/plugin.min.1ef293575701.js
DUPTYPE_WITHIN_SAME_TREE -16513 13 1867 1048579 35004971 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/tabfocus/plugin.min.1ef293575701.js
DUPTYPE_WITHIN_SAME_TREE -16513 7 1867 1048579 19430052 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/tabfocus/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -16513 12 1867 1048579 18955242 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/tabfocus/plugin.min.1ef293575701.js
DUPTYPE_WITHIN_SAME_TREE -16513 12 1867 1048579 18955240 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/tabfocus/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -16513 8 1867 1048579 24620568 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/tabfocus/plugin.min.js
DUPTYPE_FIRST_OCCURRENCE 12424 5 1868 1048579 19419568 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/body.db74187f4f6d.html
DUPTYPE_WITHIN_SAME_TREE -12424 5 1868 1048579 19416868 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/body.html
DUPTYPE_FIRST_OCCURRENCE 4311 3 1869 1048579 19510094 5 /openedx/staticfiles/js/bower/sinon/README.ec2b9db63b9c.md
DUPTYPE_WITHIN_SAME_TREE -4311 8 1869 1048579 2941186 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/README.ec2b9db63b9c.md
DUPTYPE_WITHIN_SAME_TREE -4311 8 1869 1048579 2941176 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/README.md
DUPTYPE_WITHIN_SAME_TREE -4311 4 1869 1048579 11217460 5 /openedx/staticfiles/studio/js/bower/sinon/README.ec2b9db63b9c.md
DUPTYPE_WITHIN_SAME_TREE -4311 3 1869 1048579 19506386 5 /openedx/staticfiles/js/bower/sinon/README.md
DUPTYPE_WITHIN_SAME_TREE -4311 7 1869 1048579 19773772 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/README.ec2b9db63b9c.md
DUPTYPE_WITHIN_SAME_TREE -4311 4 1869 1048579 11217432 5 /openedx/staticfiles/studio/js/bower/sinon/README.md
DUPTYPE_WITHIN_SAME_TREE -4311 7 1869 1048579 19772902 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/README.md
DUPTYPE_FIRST_OCCURRENCE 9809 4 1873 1048579 19503624 5 /openedx/staticfiles/wiki/markitup/sets/default/set.2378d8fbecfd.js
DUPTYPE_WITHIN_SAME_TREE -9809 4 1873 1048579 19502269 5 /openedx/staticfiles/wiki/markitup/sets/default/set.js
DUPTYPE_WITHIN_SAME_TREE -9809 5 1873 1048579 32342322 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/set.2378d8fbecfd.js
DUPTYPE_WITHIN_SAME_TREE -9809 5 1873 1048579 32342297 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/set.js
DUPTYPE_FIRST_OCCURRENCE 4773 3 1873 1048579 19510072 5 /openedx/staticfiles/js/src/lms/oa_leaderboard.eed759be6ee3.js
DUPTYPE_WITHIN_SAME_TREE -4773 4 1873 1048579 32682575 5 /openedx/staticfiles/studio/js/src/lms/oa_leaderboard.eed759be6ee3.js
DUPTYPE_WITHIN_SAME_TREE -4773 8 1873 1048579 5268149 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_leaderboard.eed759be6ee3.js
DUPTYPE_WITHIN_SAME_TREE -4773 4 1873 1048579 32682556 5 /openedx/staticfiles/studio/js/src/lms/oa_leaderboard.js
DUPTYPE_WITHIN_SAME_TREE -4773 7 1873 1048579 19710992 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_leaderboard.js
DUPTYPE_WITHIN_SAME_TREE -4773 8 1873 1048579 5268132 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_leaderboard.js
DUPTYPE_WITHIN_SAME_TREE -4773 7 1873 1048579 19711934 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_leaderboard.eed759be6ee3.js
DUPTYPE_WITHIN_SAME_TREE -4773 3 1873 1048579 19506187 5 /openedx/staticfiles/js/src/lms/oa_leaderboard.js
DUPTYPE_FIRST_OCCURRENCE 4433 3 1877 1048579 19420136 5 /openedx/staticfiles/js/discovery/models/course_discovery.fabc4b70c228.js
DUPTYPE_WITHIN_SAME_TREE -4433 3 1877 1048579 19418628 5 /openedx/staticfiles/js/discovery/models/course_discovery.js
DUPTYPE_FIRST_OCCURRENCE 4763 3 1878 1048579 19510062 5 /openedx/staticfiles/js/src/lms/oa_confirmation_alert.237a1b7549a4.js
DUPTYPE_WITHIN_SAME_TREE -4763 8 1878 1048579 5268139 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_confirmation_alert.237a1b7549a4.js
DUPTYPE_WITHIN_SAME_TREE -4763 8 1878 1048579 5268122 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_confirmation_alert.js
DUPTYPE_WITHIN_SAME_TREE -4763 4 1878 1048579 32682546 5 /openedx/staticfiles/studio/js/src/lms/oa_confirmation_alert.js
DUPTYPE_WITHIN_SAME_TREE -4763 7 1878 1048579 19710861 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_confirmation_alert.js
DUPTYPE_WITHIN_SAME_TREE -4763 3 1878 1048579 19506177 5 /openedx/staticfiles/js/src/lms/oa_confirmation_alert.js
DUPTYPE_WITHIN_SAME_TREE -4763 7 1878 1048579 19711924 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_confirmation_alert.237a1b7549a4.js
DUPTYPE_WITHIN_SAME_TREE -4763 4 1878 1048579 32682565 5 /openedx/staticfiles/studio/js/src/lms/oa_confirmation_alert.237a1b7549a4.js
DUPTYPE_FIRST_OCCURRENCE 14101 6 1878 1048579 19502911 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/CheckBox/CheckBox.stories.d6c9a44f21cd.jsx
DUPTYPE_WITHIN_SAME_TREE -14101 6 1878 1048579 19500672 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/CheckBox/CheckBox.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 9581 4 1879 1048579 29348183 5 /openedx/staticfiles/studio/js/views/pages/base_page.d88db1a39b70.js
DUPTYPE_WITHIN_SAME_TREE -9581 4 1879 1048579 29348177 5 /openedx/staticfiles/studio/js/views/pages/base_page.js
DUPTYPE_FIRST_OCCURRENCE 6403 3 1879 1048579 19412731 5 /openedx/staticfiles/xmodule/descriptors/css/_001-901b985e5ea2dea2a89cce747cf4307d.901b985e5ea2.scss
DUPTYPE_WITHIN_SAME_TREE -6403 4 1879 1048579 27481452 5 /openedx/staticfiles/studio/xmodule/descriptors/css/_001-901b985e5ea2dea2a89cce747cf4307d.scss
DUPTYPE_WITHIN_SAME_TREE -6403 4 1879 1048579 27481458 5 /openedx/staticfiles/studio/xmodule/descriptors/css/_001-901b985e5ea2dea2a89cce747cf4307d.901b985e5ea2.scss
DUPTYPE_WITHIN_SAME_TREE -6403 3 1879 1048579 19410181 5 /openedx/staticfiles/xmodule/descriptors/css/_001-901b985e5ea2dea2a89cce747cf4307d.scss
DUPTYPE_FIRST_OCCURRENCE 4779 3 1882 1048579 19510077 5 /openedx/staticfiles/js/src/lms/oa_prompts.bd54054edaff.js
DUPTYPE_WITHIN_SAME_TREE -4779 7 1882 1048579 19711952 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_prompts.bd54054edaff.js
DUPTYPE_WITHIN_SAME_TREE -4779 7 1882 1048579 19711040 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_prompts.js
DUPTYPE_WITHIN_SAME_TREE -4779 3 1882 1048579 19506195 5 /openedx/staticfiles/js/src/lms/oa_prompts.js
DUPTYPE_WITHIN_SAME_TREE -4779 8 1882 1048579 5268154 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_prompts.bd54054edaff.js
DUPTYPE_WITHIN_SAME_TREE -4779 4 1882 1048579 32682580 5 /openedx/staticfiles/studio/js/src/lms/oa_prompts.bd54054edaff.js
DUPTYPE_WITHIN_SAME_TREE -4779 4 1882 1048579 32682561 5 /openedx/staticfiles/studio/js/src/lms/oa_prompts.js
DUPTYPE_WITHIN_SAME_TREE -4779 8 1882 1048579 5268137 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_prompts.js
DUPTYPE_FIRST_OCCURRENCE 17763 7 1883 1048579 21945411 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/tests/test_files/js/xproblem.ccfdd22ef696.js
DUPTYPE_WITHIN_SAME_TREE -17763 8 1883 1048579 18134292 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/tests/test_files/js/xproblem.ccfdd22ef696.js
DUPTYPE_WITHIN_SAME_TREE -17763 8 1883 1048579 18134287 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/tests/test_files/js/xproblem.js
DUPTYPE_WITHIN_SAME_TREE -17763 7 1883 1048579 21943129 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/tests/test_files/js/xproblem.js
DUPTYPE_FIRST_OCCURRENCE 15495 6 1885 1048579 19773783 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/djangojs.36d6406a7245.po
DUPTYPE_WITHIN_SAME_TREE -15495 6 1885 1048579 19773541 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/djangojs.po
DUPTYPE_WITHIN_SAME_TREE -15495 7 1885 1048579 3176216 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/djangojs.po
DUPTYPE_WITHIN_SAME_TREE -15495 7 1885 1048579 3176269 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/djangojs.36d6406a7245.po
DUPTYPE_FIRST_OCCURRENCE 12909 5 1892 1048579 19801532 5 /openedx/staticfiles/xblock/resources/xmodule.library_content_block/public/js/library_content_edit.8cd603eb7f85.js
DUPTYPE_WITHIN_SAME_TREE -12909 7 1892 1048579 2913486 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/public/js/library_content_edit.8cd603eb7f85.js
DUPTYPE_WITHIN_SAME_TREE -12909 6 1892 1048579 4934153 5 /openedx/staticfiles/studio/xblock/resources/xmodule.library_content_block/public/js/library_content_edit.8cd603eb7f85.js
DUPTYPE_WITHIN_SAME_TREE -12909 7 1892 1048579 22176240 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/assets/library_content/public/js/library_content_edit.8cd603eb7f85.js
DUPTYPE_WITHIN_SAME_TREE -12909 6 1892 1048579 28103588 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/public/js/library_content_edit.js
DUPTYPE_WITHIN_SAME_TREE -12909 7 1892 1048579 2913480 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/public/js/library_content_edit.js
DUPTYPE_WITHIN_SAME_TREE -12909 6 1892 1048579 4934150 5 /openedx/staticfiles/studio/xblock/resources/xmodule.library_content_block/public/js/library_content_edit.js
DUPTYPE_WITHIN_SAME_TREE -12909 7 1892 1048579 22172944 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/assets/library_content/public/js/library_content_edit.js
DUPTYPE_WITHIN_SAME_TREE -12909 6 1892 1048579 28103751 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/public/js/library_content_edit.8cd603eb7f85.js
DUPTYPE_WITHIN_SAME_TREE -12909 8 1892 1048579 33842682 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/assets/library_content/public/js/library_content_edit.js
DUPTYPE_WITHIN_SAME_TREE -12909 8 1892 1048579 33842690 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/assets/library_content/public/js/library_content_edit.8cd603eb7f85.js
DUPTYPE_WITHIN_SAME_TREE -12909 5 1892 1048579 19797585 5 /openedx/staticfiles/xblock/resources/xmodule.library_content_block/public/js/library_content_edit.js
DUPTYPE_FIRST_OCCURRENCE 10903 5 1900 1048579 19509952 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/log_error.c2d654820b7a.js
DUPTYPE_WITHIN_SAME_TREE -10903 10 1900 1048579 2996716 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/log_error.js
DUPTYPE_WITHIN_SAME_TREE -10903 10 1900 1048579 2996745 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/log_error.c2d654820b7a.js
DUPTYPE_WITHIN_SAME_TREE -10903 6 1900 1048579 3288305 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/log_error.js
DUPTYPE_WITHIN_SAME_TREE -10903 6 1900 1048579 3288322 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/log_error.c2d654820b7a.js
DUPTYPE_WITHIN_SAME_TREE -10903 9 1900 1048579 19773737 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/log_error.c2d654820b7a.js
DUPTYPE_WITHIN_SAME_TREE -10903 9 1900 1048579 19773277 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/log_error.js
DUPTYPE_WITHIN_SAME_TREE -10903 5 1900 1048579 19507092 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/log_error.js
DUPTYPE_FIRST_OCCURRENCE 1365 1 1902 1048579 19413139 5 /openedx/staticfiles/templates/static_pdfbook.06b78013c4a1.html
DUPTYPE_WITHIN_SAME_TREE -1365 1 1902 1048579 19410529 5 /openedx/staticfiles/templates/static_pdfbook.html
DUPTYPE_FIRST_OCCURRENCE 8749 4 1904 1048579 19503511 5 /openedx/staticfiles/studio-frontend/src/data/reducers/utils.test.a0cdc1f963a8.js
DUPTYPE_WITHIN_SAME_TREE -8749 4 1904 1048579 19500996 5 /openedx/staticfiles/studio-frontend/src/data/reducers/utils.test.js
DUPTYPE_FIRST_OCCURRENCE 10211 5 1904 1048579 19503167 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/load.0e36f3129801.js
DUPTYPE_WITHIN_SAME_TREE -10211 5 1904 1048579 19500431 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/load.js
DUPTYPE_FIRST_OCCURRENCE 8557 4 1905 1048579 19503526 5 /openedx/staticfiles/studio-frontend/src/components/AssetsFilters/index.3b7e80354da4.jsx
DUPTYPE_WITHIN_SAME_TREE -8557 4 1905 1048579 19501015 5 /openedx/staticfiles/studio-frontend/src/components/AssetsFilters/index.jsx
DUPTYPE_FIRST_OCCURRENCE 1533 2 1906 1048579 19420514 5 /openedx/staticfiles/certificates/images/demo-sig2.3cec11dc40ed.png
DUPTYPE_WITHIN_SAME_TREE -1533 2 1906 1048579 19417572 5 /openedx/staticfiles/certificates/images/demo-sig2.png
DUPTYPE_FIRST_OCCURRENCE 15376 6 1907 1048579 5233314 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/tr/LC_MESSAGES/text.ab5db9b2a574.mo
DUPTYPE_WITHIN_SAME_TREE -15376 7 1907 1048579 4170002 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/tr/LC_MESSAGES/text.ab5db9b2a574.mo
DUPTYPE_WITHIN_SAME_TREE -15376 7 1907 1048579 3690470 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/tr/LC_MESSAGES/text.ab5db9b2a574.mo
DUPTYPE_WITHIN_SAME_TREE -15376 6 1907 1048579 5564381 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/tr/LC_MESSAGES/text.ab5db9b2a574.mo
DUPTYPE_WITHIN_SAME_TREE -15376 6 1907 1048579 5564334 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/tr/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -15376 6 1907 1048579 5233310 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/tr/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -15376 7 1907 1048579 4170000 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/tr/LC_MESSAGES/text.mo
